course_id,course_name,category,teacher,description
C_682820,金融学,未标注,MOOCCubeX,通过本课程的学习，使学生系统掌握金融知识和理论和应用金融学原理分析并解决实际问题的方法，注重培养学生的金融基础能力、金融专长能力和金融应用能力，为实现“动手能力强、综合素质好”的高层次应用型人才目标打下坚实基础。
C_682822,楷书入门,未标注,MOOCCubeX,传授书法楷书入门技法、基本常识、以及书法实践中经常遇到的实践经验。使学生达到正确掌握楷书八个基本笔画的书写方法、组合运用、间架结构的基本原则，并能够写出带有“书体”感的楷书书法作品来。
C_685664,山野菜认知与开发利用,食品科学与工程,MOOCCubeX,"        中国五千年的历史形成了中华民族特有的“药食同源”文化，其中山野菜扮演了什么角色？
       《山野菜认知与开发利用》带你探究山野菜知识宝库，挖掘山野菜资源潜力。"
C_685676,英汉语言对比,未标注,MOOCCubeX,"     课程围绕7个模块25个主题，把学术问题和日常生活相结合。探讨：文字的起源，地名分布的奥秘，商标与神话的关系，姓与氏、名与字的不同，外来词是语言不断丰富表达力的源头，缩略语也是一种创新，英汉标点大不同。“为什么英语名字在前姓在后”等问题都可以在学习中解决。我们在学习语言，更是在学习文化。

"
C_685684,亚历山大大帝伟大吗？,未标注,MOOCCubeX,本课程将介绍他的生活、领导力和这位勇士史诗般的传奇经历。这位最受争议的领袖、难以捉摸的天才的故事，不仅可以帮我们以及了解战争的历史，还能帮助我们了解人类性学、东西方关系的历史，以及古老的多神教徒和现代一神教宗教理念的不同观点。
C_688336,Natural Disasters,公共管理,MOOCCubeX,本门课程将探索不同类型自然灾害背后的科学原理，以及人类在控制、预测这些灾害方面的可为与不可为。
C_688385,纺织品商检学,未标注,MOOCCubeX,纺织品是与人类生活和人体健康密切相关的必须物品。什么是纺织品商检？海关为什么要对进出口纺织品进行质量符合性评价和质量安全风险评估及监控？如何评价、评估及监控？本课程（陕西省精品在线开放课程）将使您系统掌握商检基础理论和操作实务知识，助您增强健康、安全、环保及责任意识，提升商检工作能力，严守国门安全。
C_688390,智能车制作：电子技术,未标注,MOOCCubeX,结合实例，介绍电子系统中硬件电路的设计和制作方法
C_694141,系统工程原理,系统科学,MOOCCubeX,系统工程是什么？不只是套路，它是韬略；不只是思路，它是思维；不只是方法，还有方法论。用系统工程的韬略、思维和方法论解决你要面对的工程实际问题。
C_694140,生产计划与控制,管理科学与工程,MOOCCubeX,生产什么品种？生产多少？何时生产？生产计划与控制是制造企业生产运营管理的主要手段。这门课程教会你如何安排生产计划，如何组织精益化生产。
C_694143,教育社会学,教育学,MOOCCubeX,寒门难出贵子？教育无用论？——本课程将带领你进入社会学视角，剖析教育制度的构成，以及对个体和社会的功用，从而帮助你确立最佳教育策略。
C_694147,清华大学计算机科学与技术系六十周年系庆学术报告（二）系统,未标注,MOOCCubeX,本课程收录了2018年5月至11月为庆祝清华大学计算机系建系六十周年举办的18场精彩学术报告，分为理论、系统、人工智能以及大数据四个系列。
C_694150,清华大学计算机科学与技术系六十周年系庆学术报告（三）人工智能,未标注,MOOCCubeX,本课程收录了2018年5月至11月为庆祝清华大学计算机系建系六十周年举办的18场精彩学术报告，分为理论、系统、人工智能以及大数据四个系列。
C_694149,信息检索,未标注,MOOCCubeX,《信息检索》是一门提高信息素养的课程。主要包括信息素养的基础知识，常用中、外检索系统和数据库以及网络资源的检索方法及技巧，文献管理等知识。指导科研工作者利用文献分析了解课题发展动态，找到研究突破点。
C_694153,清华大学计算机科学与技术系六十周年系庆学术报告（四）大数据,未标注,MOOCCubeX,本课程收录了2018年5月至11月为庆祝清华大学计算机系建系六十周年举办的18场精彩学术报告，分为理论、系统、人工智能以及大数据四个系列。
C_694156,数据结构与算法,未标注,MOOCCubeX,《数据结构与算法》主要讨论抽象数据关系和算法在计算机中的表示与实现，具体包括线性表、栈、队列、树、图、查找和排序六个知识模块。
C_694158,大学化学实验,未标注,MOOCCubeX,《大学化学实验》是高等院校非化学化工专业学生的一门重要基础课，是大学化学系列课程的重要核心部分之一。课程按基础、综合、设计三个层次设计实验项目，课程教学将竭诚指导同学们练习和掌握化学实验技能；提高解决实际问题的能力；培养起良好的化学综合素养。让每个同学都能‘懂原理’、‘会操作’、‘能实践’。
C_694160,能源学术英语（Ⅱ）,未标注,MOOCCubeX,《能源学术英语》践行基于内容（content-based）、产出导向（output-oriented）教学理念，以能源与人类福祉相关内容为依托，聚焦学习者英语综合应用能力、思辨能力和自主学习能力培养，为学习专业相关的全英文课程或直接从事国际交流铺平道路。
C_694162,机械原理,未标注,MOOCCubeX,       机械原理是机械类各专业的一门主干技术基础课程，主要研究机构的结构分析、运动分析和动力分析；常用机构设计的基本理论和方法；机械系统运动方案的创新设计。它在培养学生的机械设计能力和创新能力所需的知识、能力和素质结构中，占有十分重要的地位。
C_694163,结构抗震设计,未标注,MOOCCubeX,"把地震之脉，论抗震之道，诠减震之术，强建筑筋骨，育土木英才！
"
C_696487,葡萄酒的世界：从葡萄到美酒,未标注,MOOCCubeX,学习关于栽培葡萄和酿造葡萄酒的原理与操作方法。自信地描述葡萄酒的外观、香气、风味和口感。
C_696506,创客培养：趣味力学实验与制作,工商管理,MOOCCubeX,《创客培养》将让你成为创客和科技达人 。
C_696518,有机结构波谱分析,未标注,MOOCCubeX,本课程主要讲授紫外光谱，红外光谱，1H核磁共振谱，13C核磁共振谱，质谱和谱图解析。
C_696525,现代应用文写作,未标注,MOOCCubeX,本课程是所有专业的学生均可选修的公共基础课程，是重要的基础类应用技能课程，也是一门职业通用能力训练课。
C_696543,高等数学习题课,数学,MOOCCubeX,本课程是微积分课的补充，通过对课本内容回顾、扩充与习题讲解，使同学们理解微积分的数学思想，掌握微积分知识，提高运用微积分解决实际问题的能力。
C_696549,操作系统原理,未标注,MOOCCubeX,操作系统原理课程主要介绍操作系统的设计方法和实现技术，讲授操作系统的设计精髓及基本原理。主要内容包括操作系统基本概念，以及进程管理，存储管理，设备管理和文件系统管理等核心功能的设计与实现。
C_696562,宏观经济学,未标注,MOOCCubeX,课程的目的是通过教学使学生掌握西方经济学基本知识和分析方法，对当代经济学的基本内容有全面、系统的了解，并能结合实际分析与应用，为以后其他课程的学习和工作奠定坚实的基础。
C_696563,商务礼仪,未标注,MOOCCubeX,课程以企业经营管理人员从事商务活动和人际交往所涉及的礼仪为主线，将课程内容分为10个教学单元，展现商务礼仪知识和大量的实操技能，使学习者以优雅得体的服饰、仪容、仪表和仪态来表现自我，塑造专业的职业形象。通过内外兼修的学习，塑造高贵的形象。
C_696555,学会学：学习之道,未标注,MOOCCubeX,这是一门为了你而开的课程！本课远离一般坊间父母教养书所谈的经验法则，而是从脑科学与认知心理研究中的重要发现，参考成功学习者的策略分享，从而指出掌握学科学习有效的策略方法。
C_696575,定格身边的美——数码摄影攻略,未标注,MOOCCubeX,《定格身边的美--数码摄影攻略》，是摄影入门课程，内容有摄影基础知识及人像、风光、商业、人文、新闻、生态等专题摄影，数码暗房知识等。更有难得的现场操作技巧与作品欣赏。有助于学员艺术情趣和健康生活态度培养。
C_696571,社会保险,未标注,MOOCCubeX,"《社会保险》通识类，2学分。清清楚楚讲五险一金，明明白白说劳动关系。
档案还在学校？绪论！老了有什么风险？第一章！大病保险保哪些病？第二章！
在上下班途中受伤了，算工伤？第三章！生娃不上班了，还能享受单位福利吗？第四章！
把老板炒了，算失业吗？第五章！单位试用期是1年？第六章！实践教学怎么做？第七章"
